,Show,EpId,ClipId,Path,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
17425,StutteringIsCool,52,32,clips/StutteringIsCool/52/StutteringIsCool_52_32.wav,24890400,24938400,0,0,0,2,0,0,0,0,1,0,0,0
17426,StutteringIsCool,52,33,clips/StutteringIsCool/52/StutteringIsCool_52_33.wav,25488320,25536320,0,0,0,0,0,0,0,0,3,0,0,0
17427,StutteringIsCool,52,34,clips/StutteringIsCool/52/StutteringIsCool_52_34.wav,25619520,25667520,0,0,1,0,1,1,0,1,0,1,0,0
17428,StutteringIsCool,52,35,clips/StutteringIsCool/52/StutteringIsCool_52_35.wav,26007040,26055040,0,0,1,2,2,0,0,0,0,0,0,0
17429,StutteringIsCool,52,36,clips/StutteringIsCool/52/StutteringIsCool_52_36.wav,27347200,27395200,0,0,1,1,0,0,0,1,1,0,0,0
17430,StutteringIsCool,52,37,clips/StutteringIsCool/52/StutteringIsCool_52_37.wav,29285600,29333600,0,0,0,0,0,0,0,0,3,1,0,0
17431,StutteringIsCool,52,38,clips/StutteringIsCool/52/StutteringIsCool_52_38.wav,6068960,6116960,0,0,0,0,0,0,0,0,3,0,0,0
17432,StutteringIsCool,52,39,clips/StutteringIsCool/52/StutteringIsCool_52_39.wav,6102880,6150880,0,0,0,2,0,0,1,3,1,0,0,0
17433,StutteringIsCool,53,0,clips/StutteringIsCool/53/StutteringIsCool_53_0.wav,3991520,4039520,0,0,2,0,0,0,0,0,1,0,0,0
17434,StutteringIsCool,53,1,clips/StutteringIsCool/53/StutteringIsCool_53_1.wav,4294080,4342080,0,0,0,0,0,0,0,0,3,0,0,0
17435,StutteringIsCool,53,2,clips/StutteringIsCool/53/StutteringIsCool_53_2.wav,4392000,4440000,0,0,1,0,0,3,0,0,0,0,0,0
17436,StutteringIsCool,53,3,clips/StutteringIsCool/53/StutteringIsCool_53_3.wav,4721920,4769920,0,0,0,0,0,1,0,0,2,0,0,0
17437,StutteringIsCool,53,4,clips/StutteringIsCool/53/StutteringIsCool_53_4.wav,4810240,4858240,0,0,0,0,0,0,0,0,3,0,0,0
17438,StutteringIsCool,53,5,clips/StutteringIsCool/53/StutteringIsCool_53_5.wav,4939680,4987680,0,0,1,0,0,0,0,0,2,1,0,0
17439,StutteringIsCool,53,6,clips/StutteringIsCool/53/StutteringIsCool_53_6.wav,5171840,5219840,0,0,0,1,0,0,0,0,2,2,0,0
17440,StutteringIsCool,53,7,clips/StutteringIsCool/53/StutteringIsCool_53_7.wav,5512320,5560320,0,0,0,0,0,0,0,0,3,0,0,0
17441,StutteringIsCool,53,8,clips/StutteringIsCool/53/StutteringIsCool_53_8.wav,6125920,6173920,0,0,3,0,0,0,0,0,0,0,0,0
17442,StutteringIsCool,53,9,clips/StutteringIsCool/53/StutteringIsCool_53_9.wav,6170400,6218400,0,0,0,0,0,0,0,0,3,0,0,0
17443,StutteringIsCool,53,10,clips/StutteringIsCool/53/StutteringIsCool_53_10.wav,6624160,6672160,0,0,0,1,0,0,1,0,2,0,0,0
17444,StutteringIsCool,53,11,clips/StutteringIsCool/53/StutteringIsCool_53_11.wav,8427040,8475040,0,0,1,2,0,0,1,1,1,0,0,0
17445,StutteringIsCool,53,12,clips/StutteringIsCool/53/StutteringIsCool_53_12.wav,2523360,2571360,0,0,0,0,0,0,0,0,3,0,0,0
17446,StutteringIsCool,53,13,clips/StutteringIsCool/53/StutteringIsCool_53_13.wav,11240160,11288160,0,0,1,0,0,0,0,0,2,0,0,0
17447,StutteringIsCool,53,14,clips/StutteringIsCool/53/StutteringIsCool_53_14.wav,12088480,12136480,0,0,0,0,0,0,0,1,3,0,0,0
17448,StutteringIsCool,53,15,clips/StutteringIsCool/53/StutteringIsCool_53_15.wav,2683840,2731840,0,0,0,0,0,0,0,0,3,0,0,0
17449,StutteringIsCool,53,16,clips/StutteringIsCool/53/StutteringIsCool_53_16.wav,12425760,12473760,0,0,0,0,0,0,0,0,3,0,0,0
17450,StutteringIsCool,53,17,clips/StutteringIsCool/53/StutteringIsCool_53_17.wav,12664000,12712000,0,0,1,0,1,0,0,1,2,0,0,1
17451,StutteringIsCool,53,18,clips/StutteringIsCool/53/StutteringIsCool_53_18.wav,13539360,13587360,0,0,0,0,0,2,0,0,1,1,0,0
17452,StutteringIsCool,53,19,clips/StutteringIsCool/53/StutteringIsCool_53_19.wav,13729440,13777440,0,0,0,0,1,0,0,0,2,0,0,0
17453,StutteringIsCool,53,20,clips/StutteringIsCool/53/StutteringIsCool_53_20.wav,13775840,13823840,0,0,0,1,0,0,0,0,2,1,0,0
17454,StutteringIsCool,53,21,clips/StutteringIsCool/53/StutteringIsCool_53_21.wav,14532320,14580320,0,0,0,1,0,0,0,1,2,0,0,0
17455,StutteringIsCool,53,22,clips/StutteringIsCool/53/StutteringIsCool_53_22.wav,14924480,14972480,0,0,0,0,0,0,1,0,3,0,0,0
17456,StutteringIsCool,53,23,clips/StutteringIsCool/53/StutteringIsCool_53_23.wav,15603200,15651200,0,0,0,1,0,0,1,0,2,0,0,0
17457,StutteringIsCool,53,24,clips/StutteringIsCool/53/StutteringIsCool_53_24.wav,3256000,3304000,0,0,0,1,0,0,0,0,2,0,0,0
17458,StutteringIsCool,53,25,clips/StutteringIsCool/53/StutteringIsCool_53_25.wav,15767520,15815520,0,0,0,1,0,0,0,0,2,0,0,0
17459,StutteringIsCool,53,26,clips/StutteringIsCool/53/StutteringIsCool_53_26.wav,15998880,16046880,0,0,0,0,0,0,0,0,3,1,0,0
17460,StutteringIsCool,53,27,clips/StutteringIsCool/53/StutteringIsCool_53_27.wav,19053920,19101920,0,0,0,1,0,0,0,0,2,0,0,0
17461,StutteringIsCool,53,28,clips/StutteringIsCool/53/StutteringIsCool_53_28.wav,20334560,20382560,0,0,2,0,1,0,0,0,0,0,0,0
17462,StutteringIsCool,53,29,clips/StutteringIsCool/53/StutteringIsCool_53_29.wav,36827040,36875040,0,0,0,1,0,0,0,0,2,0,0,0
17463,StutteringIsCool,53,30,clips/StutteringIsCool/53/StutteringIsCool_53_30.wav,37004320,37052320,0,1,1,2,1,2,1,0,0,0,0,0
17464,StutteringIsCool,53,31,clips/StutteringIsCool/53/StutteringIsCool_53_31.wav,37381440,37429440,0,1,1,0,0,0,0,0,2,1,0,0
17465,StutteringIsCool,53,32,clips/StutteringIsCool/53/StutteringIsCool_53_32.wav,37659360,37707360,0,1,0,0,0,0,0,0,3,0,0,0
17466,StutteringIsCool,53,33,clips/StutteringIsCool/53/StutteringIsCool_53_33.wav,37690880,37738880,0,0,0,0,0,0,0,0,3,0,0,0
17467,StutteringIsCool,53,34,clips/StutteringIsCool/53/StutteringIsCool_53_34.wav,45709760,45757760,0,1,0,0,0,0,1,0,3,0,0,0
17468,StutteringIsCool,53,35,clips/StutteringIsCool/53/StutteringIsCool_53_35.wav,47588800,47636800,0,0,0,1,3,0,0,0,0,0,0,0
17469,StutteringIsCool,53,36,clips/StutteringIsCool/53/StutteringIsCool_53_36.wav,48012480,48060480,0,1,0,1,2,1,0,0,0,0,0,0
17470,StutteringIsCool,53,37,clips/StutteringIsCool/53/StutteringIsCool_53_37.wav,48141120,48189120,0,0,0,1,1,0,0,0,3,0,0,0
17471,StutteringIsCool,53,38,clips/StutteringIsCool/53/StutteringIsCool_53_38.wav,3913920,3961920,0,0,0,0,0,0,0,0,3,0,0,0
17472,StutteringIsCool,53,39,clips/StutteringIsCool/53/StutteringIsCool_53_39.wav,3945120,3993120,0,0,0,0,0,0,0,0,3,0,1,0
17473,StutteringIsCool,54,0,clips/StutteringIsCool/54/StutteringIsCool_54_0.wav,27602080,27650080,0,0,1,1,0,0,0,1,1,0,0,0
17474,StutteringIsCool,54,1,clips/StutteringIsCool/54/StutteringIsCool_54_1.wav,29818720,29866720,0,0,0,0,0,0,0,0,3,0,0,0
17475,StutteringIsCool,54,2,clips/StutteringIsCool/54/StutteringIsCool_54_2.wav,30032000,30080000,0,0,1,1,0,0,0,3,1,1,0,0
17476,StutteringIsCool,54,3,clips/StutteringIsCool/54/StutteringIsCool_54_3.wav,6747840,6795840,0,0,0,1,0,0,0,3,2,1,0,0
17477,StutteringIsCool,54,4,clips/StutteringIsCool/54/StutteringIsCool_54_4.wav,7149760,7197760,0,0,0,2,0,0,0,3,1,1,0,0
17478,StutteringIsCool,54,5,clips/StutteringIsCool/54/StutteringIsCool_54_5.wav,8210880,8258880,0,1,0,2,1,0,0,0,2,0,0,0
17479,StutteringIsCool,54,6,clips/StutteringIsCool/54/StutteringIsCool_54_6.wav,9587680,9635680,0,0,0,0,0,3,0,0,0,0,0,0
17480,StutteringIsCool,54,7,clips/StutteringIsCool/54/StutteringIsCool_54_7.wav,10420320,10468320,0,0,0,0,0,0,0,3,3,0,0,0
17481,StutteringIsCool,54,8,clips/StutteringIsCool/54/StutteringIsCool_54_8.wav,11474400,11522400,0,1,0,1,0,0,0,0,2,0,0,0
17482,StutteringIsCool,54,9,clips/StutteringIsCool/54/StutteringIsCool_54_9.wav,12773280,12821280,0,0,0,0,0,0,0,0,3,3,0,0
17483,StutteringIsCool,54,10,clips/StutteringIsCool/54/StutteringIsCool_54_10.wav,13121280,13169280,0,0,0,0,0,0,1,0,3,0,0,0
17484,StutteringIsCool,54,11,clips/StutteringIsCool/54/StutteringIsCool_54_11.wav,13148640,13196640,0,1,0,0,0,0,0,0,3,1,0,0
17485,StutteringIsCool,54,12,clips/StutteringIsCool/54/StutteringIsCool_54_12.wav,14831520,14879520,0,0,0,1,1,0,0,3,1,0,0,0
17486,StutteringIsCool,54,13,clips/StutteringIsCool/54/StutteringIsCool_54_13.wav,15869760,15917760,0,0,0,0,0,0,0,2,3,1,0,0
17487,StutteringIsCool,54,14,clips/StutteringIsCool/54/StutteringIsCool_54_14.wav,16170400,16218400,0,1,0,1,1,1,0,0,1,0,0,0
17488,StutteringIsCool,54,15,clips/StutteringIsCool/54/StutteringIsCool_54_15.wav,16208640,16256640,0,1,0,0,0,0,0,0,3,0,0,0
17489,StutteringIsCool,54,16,clips/StutteringIsCool/54/StutteringIsCool_54_16.wav,16984000,17032000,0,0,0,1,0,0,0,3,2,3,0,0
17490,StutteringIsCool,54,17,clips/StutteringIsCool/54/StutteringIsCool_54_17.wav,17103040,17151040,0,1,0,1,0,2,1,1,0,0,0,0
17491,StutteringIsCool,54,18,clips/StutteringIsCool/54/StutteringIsCool_54_18.wav,17432480,17480480,0,0,0,1,0,0,0,0,2,0,0,0
17492,StutteringIsCool,54,19,clips/StutteringIsCool/54/StutteringIsCool_54_19.wav,17994880,18042880,0,1,0,0,0,0,0,0,3,1,0,0
17493,StutteringIsCool,54,20,clips/StutteringIsCool/54/StutteringIsCool_54_20.wav,18023680,18071680,0,0,1,1,0,0,0,0,1,0,0,0
17494,StutteringIsCool,54,21,clips/StutteringIsCool/54/StutteringIsCool_54_21.wav,18365120,18413120,0,0,0,0,0,0,0,0,3,1,0,0
17495,StutteringIsCool,54,22,clips/StutteringIsCool/54/StutteringIsCool_54_22.wav,4335680,4383680,0,0,0,2,0,0,0,3,1,0,0,1
17496,StutteringIsCool,54,23,clips/StutteringIsCool/54/StutteringIsCool_54_23.wav,4361600,4409600,0,0,1,1,0,0,0,1,1,0,0,0
17497,StutteringIsCool,54,24,clips/StutteringIsCool/54/StutteringIsCool_54_24.wav,19200160,19248160,0,1,0,1,0,0,0,0,2,1,0,0
17498,StutteringIsCool,54,25,clips/StutteringIsCool/54/StutteringIsCool_54_25.wav,19979200,20027200,0,0,0,1,0,0,0,2,2,2,0,0
17499,StutteringIsCool,54,26,clips/StutteringIsCool/54/StutteringIsCool_54_26.wav,20004160,20052160,0,0,0,0,0,0,0,3,3,2,0,0
17500,StutteringIsCool,54,27,clips/StutteringIsCool/54/StutteringIsCool_54_27.wav,20254720,20302720,0,0,0,1,0,0,0,0,2,2,0,0
17501,StutteringIsCool,54,28,clips/StutteringIsCool/54/StutteringIsCool_54_28.wav,20348480,20396480,0,0,0,0,0,0,0,0,3,1,0,0
17502,StutteringIsCool,54,29,clips/StutteringIsCool/54/StutteringIsCool_54_29.wav,21383040,21431040,0,0,0,0,0,0,0,0,3,1,0,0
17503,StutteringIsCool,54,30,clips/StutteringIsCool/54/StutteringIsCool_54_30.wav,22968960,23016960,0,0,1,1,0,0,0,3,1,2,0,0
17504,StutteringIsCool,54,31,clips/StutteringIsCool/54/StutteringIsCool_54_31.wav,23249440,23297440,0,0,1,1,0,2,0,0,1,0,0,0
17505,StutteringIsCool,54,32,clips/StutteringIsCool/54/StutteringIsCool_54_32.wav,23317120,23365120,0,0,1,0,0,0,0,1,2,1,0,1
17506,StutteringIsCool,54,33,clips/StutteringIsCool/54/StutteringIsCool_54_33.wav,25156800,25204800,0,0,0,0,1,0,0,0,2,0,0,0
17507,StutteringIsCool,54,34,clips/StutteringIsCool/54/StutteringIsCool_54_34.wav,25186240,25234240,0,1,0,1,0,0,0,0,2,1,0,0
17508,StutteringIsCool,54,35,clips/StutteringIsCool/54/StutteringIsCool_54_35.wav,25722400,25770400,0,0,0,2,0,0,0,3,1,2,0,0
17509,StutteringIsCool,54,36,clips/StutteringIsCool/54/StutteringIsCool_54_36.wav,25867680,25915680,0,1,1,0,0,0,0,2,2,1,0,0
17510,StutteringIsCool,54,37,clips/StutteringIsCool/54/StutteringIsCool_54_37.wav,26404320,26452320,1,1,0,1,1,0,1,0,1,0,0,0
17511,StutteringIsCool,54,38,clips/StutteringIsCool/54/StutteringIsCool_54_38.wav,26936320,26984320,0,2,0,0,0,0,2,0,3,1,0,0
17512,StutteringIsCool,54,39,clips/StutteringIsCool/54/StutteringIsCool_54_39.wav,5180160,5228160,0,0,1,0,0,0,0,0,2,0,0,0
17513,StutteringIsCool,55,0,clips/StutteringIsCool/55/StutteringIsCool_55_0.wav,41165920,41213920,0,1,1,0,0,0,1,3,2,0,0,0
17514,StutteringIsCool,55,1,clips/StutteringIsCool/55/StutteringIsCool_55_1.wav,4980160,5028160,0,1,1,2,0,0,0,2,1,0,0,0
17515,StutteringIsCool,55,2,clips/StutteringIsCool/55/StutteringIsCool_55_2.wav,5742560,5790560,0,0,0,0,0,0,0,0,3,0,0,0
17516,StutteringIsCool,55,3,clips/StutteringIsCool/55/StutteringIsCool_55_3.wav,5776960,5824960,0,0,0,1,0,0,1,3,2,0,0,0
17517,StutteringIsCool,55,4,clips/StutteringIsCool/55/StutteringIsCool_55_4.wav,5822240,5870240,0,0,1,1,0,2,1,2,0,0,0,0
17518,StutteringIsCool,55,5,clips/StutteringIsCool/55/StutteringIsCool_55_5.wav,7007840,7055840,0,0,0,0,0,0,0,0,3,0,0,0
17519,StutteringIsCool,55,6,clips/StutteringIsCool/55/StutteringIsCool_55_6.wav,9936000,9984000,0,1,2,1,1,1,1,2,0,0,0,0
17520,StutteringIsCool,55,7,clips/StutteringIsCool/55/StutteringIsCool_55_7.wav,9983840,10031840,0,0,0,0,0,0,1,0,3,0,0,0
17521,StutteringIsCool,55,8,clips/StutteringIsCool/55/StutteringIsCool_55_8.wav,10948160,10996160,0,0,0,1,0,0,1,0,2,1,0,0
17522,StutteringIsCool,55,9,clips/StutteringIsCool/55/StutteringIsCool_55_9.wav,11050400,11098400,1,0,0,1,1,0,1,1,0,1,0,0
17523,StutteringIsCool,55,10,clips/StutteringIsCool/55/StutteringIsCool_55_10.wav,12031040,12079040,0,0,0,0,0,0,1,0,3,0,0,0
17524,StutteringIsCool,55,11,clips/StutteringIsCool/55/StutteringIsCool_55_11.wav,12346560,12394560,0,1,2,1,0,0,0,0,1,0,0,0
17525,StutteringIsCool,55,12,clips/StutteringIsCool/55/StutteringIsCool_55_12.wav,14989280,15037280,0,1,0,0,0,1,0,0,2,0,0,0
17526,StutteringIsCool,55,13,clips/StutteringIsCool/55/StutteringIsCool_55_13.wav,16331360,16379360,1,0,0,1,0,0,2,1,1,0,0,0
17527,StutteringIsCool,55,14,clips/StutteringIsCool/55/StutteringIsCool_55_14.wav,17531200,17579200,0,1,0,1,0,0,1,1,2,0,0,0
17528,StutteringIsCool,55,15,clips/StutteringIsCool/55/StutteringIsCool_55_15.wav,18276640,18324640,0,0,0,0,0,0,1,3,3,0,0,0
17529,StutteringIsCool,55,16,clips/StutteringIsCool/55/StutteringIsCool_55_16.wav,18307200,18355200,0,1,0,0,0,0,3,0,3,0,0,0
17530,StutteringIsCool,55,17,clips/StutteringIsCool/55/StutteringIsCool_55_17.wav,18598560,18646560,0,0,0,0,0,0,0,0,3,0,0,0
17531,StutteringIsCool,55,18,clips/StutteringIsCool/55/StutteringIsCool_55_18.wav,18779360,18827360,0,0,0,1,0,0,1,1,2,0,0,0
17532,StutteringIsCool,55,19,clips/StutteringIsCool/55/StutteringIsCool_55_19.wav,19266080,19314080,0,0,0,1,1,0,0,0,1,0,0,0
17533,StutteringIsCool,55,20,clips/StutteringIsCool/55/StutteringIsCool_55_20.wav,2868320,2916320,0,1,0,1,0,0,2,1,2,1,0,0
17534,StutteringIsCool,55,21,clips/StutteringIsCool/55/StutteringIsCool_55_21.wav,22180160,22228160,0,0,3,0,0,0,0,1,0,0,0,0
17535,StutteringIsCool,55,22,clips/StutteringIsCool/55/StutteringIsCool_55_22.wav,26840640,26888640,1,0,0,0,0,0,0,0,2,1,0,1
17536,StutteringIsCool,55,23,clips/StutteringIsCool/55/StutteringIsCool_55_23.wav,27277760,27325760,0,0,0,1,0,0,2,0,2,1,0,0
17537,StutteringIsCool,55,24,clips/StutteringIsCool/55/StutteringIsCool_55_24.wav,27464320,27512320,0,0,0,0,0,0,0,3,3,0,0,0
17538,StutteringIsCool,55,25,clips/StutteringIsCool/55/StutteringIsCool_55_25.wav,28198400,28246400,0,0,1,0,0,0,0,1,2,0,0,0
17539,StutteringIsCool,55,26,clips/StutteringIsCool/55/StutteringIsCool_55_26.wav,28285280,28333280,0,1,0,0,0,0,1,0,3,0,0,0
17540,StutteringIsCool,55,27,clips/StutteringIsCool/55/StutteringIsCool_55_27.wav,28324160,28372160,0,2,0,0,0,0,2,0,3,0,0,0
17541,StutteringIsCool,55,28,clips/StutteringIsCool/55/StutteringIsCool_55_28.wav,3120640,3168640,0,0,1,1,0,0,0,0,2,1,0,0
17542,StutteringIsCool,55,29,clips/StutteringIsCool/55/StutteringIsCool_55_29.wav,32675840,32723840,0,0,0,1,0,0,0,0,2,0,0,0
17543,StutteringIsCool,55,30,clips/StutteringIsCool/55/StutteringIsCool_55_30.wav,33271040,33319040,0,0,0,0,0,0,1,2,3,1,0,0
17544,StutteringIsCool,55,31,clips/StutteringIsCool/55/StutteringIsCool_55_31.wav,34808800,34856800,0,0,0,1,1,0,1,0,2,0,0,0
17545,StutteringIsCool,55,32,clips/StutteringIsCool/55/StutteringIsCool_55_32.wav,34975040,35023040,0,0,0,0,0,0,0,2,3,0,0,0
17546,StutteringIsCool,55,33,clips/StutteringIsCool/55/StutteringIsCool_55_33.wav,35408640,35456640,0,0,1,0,1,0,0,0,1,0,0,0
17547,StutteringIsCool,55,34,clips/StutteringIsCool/55/StutteringIsCool_55_34.wav,37337920,37385920,0,0,0,1,0,0,0,2,2,0,0,0
17548,StutteringIsCool,55,35,clips/StutteringIsCool/55/StutteringIsCool_55_35.wav,37634080,37682080,0,0,0,0,0,0,0,0,3,0,0,0
17549,StutteringIsCool,55,36,clips/StutteringIsCool/55/StutteringIsCool_55_36.wav,37723040,37771040,0,0,0,0,0,0,0,0,3,0,0,0
17550,StutteringIsCool,55,37,clips/StutteringIsCool/55/StutteringIsCool_55_37.wav,38961440,39009440,0,1,2,1,0,1,0,2,1,1,0,0
17551,StutteringIsCool,55,38,clips/StutteringIsCool/55/StutteringIsCool_55_38.wav,38992640,39040640,0,0,1,0,0,0,0,1,2,0,0,0
17552,StutteringIsCool,55,39,clips/StutteringIsCool/55/StutteringIsCool_55_39.wav,39364960,39412960,0,2,0,0,0,0,2,0,3,0,0,0
17553,StutteringIsCool,56,0,clips/StutteringIsCool/56/StutteringIsCool_56_0.wav,32548000,32596000,0,0,1,1,0,0,0,0,2,1,0,0
17554,StutteringIsCool,56,1,clips/StutteringIsCool/56/StutteringIsCool_56_1.wav,33394560,33442560,0,0,1,0,0,0,1,0,3,0,0,0
17555,StutteringIsCool,56,2,clips/StutteringIsCool/56/StutteringIsCool_56_2.wav,9598560,9646560,0,0,0,2,0,0,0,0,1,0,0,0
17556,StutteringIsCool,56,3,clips/StutteringIsCool/56/StutteringIsCool_56_3.wav,9859680,9907680,0,0,3,0,0,0,0,1,0,1,0,0
17557,StutteringIsCool,56,4,clips/StutteringIsCool/56/StutteringIsCool_56_4.wav,11085600,11133600,0,0,0,0,0,0,0,0,3,0,0,0
17558,StutteringIsCool,56,5,clips/StutteringIsCool/56/StutteringIsCool_56_5.wav,11984160,12032160,0,1,0,0,2,0,0,0,1,0,0,0
17559,StutteringIsCool,56,6,clips/StutteringIsCool/56/StutteringIsCool_56_6.wav,13027040,13075040,0,0,0,0,1,2,0,2,1,1,0,0
17560,StutteringIsCool,56,7,clips/StutteringIsCool/56/StutteringIsCool_56_7.wav,14704160,14752160,0,0,0,0,0,0,0,0,3,0,0,0
17561,StutteringIsCool,56,8,clips/StutteringIsCool/56/StutteringIsCool_56_8.wav,15201120,15249120,0,0,0,0,0,0,0,1,3,0,0,0
17562,StutteringIsCool,56,9,clips/StutteringIsCool/56/StutteringIsCool_56_9.wav,15312320,15360320,0,0,0,1,0,0,1,0,2,0,0,0
17563,StutteringIsCool,56,10,clips/StutteringIsCool/56/StutteringIsCool_56_10.wav,4258080,4306080,0,0,0,0,0,2,1,1,1,0,0,0
17564,StutteringIsCool,56,11,clips/StutteringIsCool/56/StutteringIsCool_56_11.wav,4289920,4337920,0,0,0,0,0,0,0,3,3,1,0,0
17565,StutteringIsCool,56,12,clips/StutteringIsCool/56/StutteringIsCool_56_12.wav,15638400,15686400,0,0,0,0,0,0,0,0,3,1,0,1
17566,StutteringIsCool,56,13,clips/StutteringIsCool/56/StutteringIsCool_56_13.wav,16133280,16181280,0,0,1,0,1,0,0,2,1,1,0,0
17567,StutteringIsCool,56,14,clips/StutteringIsCool/56/StutteringIsCool_56_14.wav,16711840,16759840,0,0,0,1,0,0,0,1,2,0,0,0
17568,StutteringIsCool,56,15,clips/StutteringIsCool/56/StutteringIsCool_56_15.wav,17854400,17902400,0,2,0,0,0,1,2,0,2,1,0,0
17569,StutteringIsCool,56,16,clips/StutteringIsCool/56/StutteringIsCool_56_16.wav,19191680,19239680,0,0,0,1,0,0,0,0,2,1,0,0
17570,StutteringIsCool,56,17,clips/StutteringIsCool/56/StutteringIsCool_56_17.wav,20392960,20440960,0,0,0,0,0,0,1,0,3,1,0,0
17571,StutteringIsCool,56,18,clips/StutteringIsCool/56/StutteringIsCool_56_18.wav,5594080,5642080,0,1,0,0,0,0,1,2,3,1,0,0
17572,StutteringIsCool,56,19,clips/StutteringIsCool/56/StutteringIsCool_56_19.wav,21333280,21381280,0,2,0,0,0,0,1,0,3,1,0,0
17573,StutteringIsCool,56,20,clips/StutteringIsCool/56/StutteringIsCool_56_20.wav,22542720,22590720,0,0,0,0,0,0,0,0,3,0,0,0
17574,StutteringIsCool,56,21,clips/StutteringIsCool/56/StutteringIsCool_56_21.wav,22572800,22620800,0,0,0,0,0,0,0,0,3,0,0,0
17575,StutteringIsCool,56,22,clips/StutteringIsCool/56/StutteringIsCool_56_22.wav,24268000,24316000,0,0,0,0,0,0,0,0,3,0,0,0
17576,StutteringIsCool,56,23,clips/StutteringIsCool/56/StutteringIsCool_56_23.wav,6327360,6375360,0,0,0,0,0,0,0,0,3,1,0,0
17577,StutteringIsCool,56,24,clips/StutteringIsCool/56/StutteringIsCool_56_24.wav,27471680,27519680,0,0,1,0,0,0,0,0,2,1,0,0
17578,StutteringIsCool,56,25,clips/StutteringIsCool/56/StutteringIsCool_56_25.wav,27634080,27682080,0,0,0,2,0,0,0,0,1,1,0,0
17579,StutteringIsCool,56,26,clips/StutteringIsCool/56/StutteringIsCool_56_26.wav,27669440,27717440,0,0,0,0,1,0,0,0,2,0,0,0
17580,StutteringIsCool,56,27,clips/StutteringIsCool/56/StutteringIsCool_56_27.wav,27848640,27896640,0,0,0,0,0,0,0,0,3,2,0,0
17581,StutteringIsCool,56,28,clips/StutteringIsCool/56/StutteringIsCool_56_28.wav,28274240,28322240,1,0,0,0,0,0,1,0,3,0,0,0
17582,StutteringIsCool,56,29,clips/StutteringIsCool/56/StutteringIsCool_56_29.wav,28306720,28354720,1,0,1,0,1,0,3,0,1,1,0,0
17583,StutteringIsCool,56,30,clips/StutteringIsCool/56/StutteringIsCool_56_30.wav,29481600,29529600,0,0,0,2,0,0,0,3,1,2,0,0
17584,StutteringIsCool,56,31,clips/StutteringIsCool/56/StutteringIsCool_56_31.wav,29651040,29699040,0,0,0,0,0,0,1,0,3,1,0,0
17585,StutteringIsCool,56,32,clips/StutteringIsCool/56/StutteringIsCool_56_32.wav,29675840,29723840,1,1,0,1,0,0,1,0,2,0,0,0
17586,StutteringIsCool,56,33,clips/StutteringIsCool/56/StutteringIsCool_56_33.wav,30657760,30705760,0,0,0,1,0,1,0,0,1,1,0,0
17587,StutteringIsCool,56,34,clips/StutteringIsCool/56/StutteringIsCool_56_34.wav,30724320,30772320,0,0,0,0,0,0,0,3,3,1,0,0
17588,StutteringIsCool,56,35,clips/StutteringIsCool/56/StutteringIsCool_56_35.wav,30752320,30800320,0,0,0,0,0,0,0,2,3,0,0,0
17589,StutteringIsCool,56,36,clips/StutteringIsCool/56/StutteringIsCool_56_36.wav,31415520,31463520,0,1,0,2,0,0,2,0,1,1,0,0
17590,StutteringIsCool,56,37,clips/StutteringIsCool/56/StutteringIsCool_56_37.wav,31443680,31491680,0,0,0,1,0,0,0,0,2,2,0,0
17591,StutteringIsCool,56,38,clips/StutteringIsCool/56/StutteringIsCool_56_38.wav,31463680,31511680,0,1,0,2,0,0,0,0,1,1,0,0
17592,StutteringIsCool,56,39,clips/StutteringIsCool/56/StutteringIsCool_56_39.wav,6705440,6753440,0,0,0,0,0,1,0,0,2,0,0,0
17593,StutteringIsCool,57,0,clips/StutteringIsCool/57/StutteringIsCool_57_0.wav,34240,82240,1,0,0,0,0,0,0,0,2,0,0,3
17594,StutteringIsCool,57,1,clips/StutteringIsCool/57/StutteringIsCool_57_1.wav,16784960,16832960,0,1,0,0,0,0,0,0,3,0,1,0
17595,StutteringIsCool,57,2,clips/StutteringIsCool/57/StutteringIsCool_57_2.wav,17685760,17733760,0,0,0,0,0,0,0,0,3,0,0,2
17596,StutteringIsCool,57,3,clips/StutteringIsCool/57/StutteringIsCool_57_3.wav,17795040,17843040,1,1,0,0,0,0,1,0,2,0,0,2
17597,StutteringIsCool,57,4,clips/StutteringIsCool/57/StutteringIsCool_57_4.wav,18066080,18114080,1,0,0,0,0,0,0,0,2,0,0,3
17598,StutteringIsCool,57,5,clips/StutteringIsCool/57/StutteringIsCool_57_5.wav,1077920,1125920,0,0,0,0,0,0,0,0,3,0,0,2
17599,StutteringIsCool,57,6,clips/StutteringIsCool/57/StutteringIsCool_57_6.wav,26644960,26692960,1,0,0,0,0,0,0,0,2,0,0,3
17600,StutteringIsCool,57,7,clips/StutteringIsCool/57/StutteringIsCool_57_7.wav,31799520,31847520,0,0,0,0,0,0,0,0,3,0,0,0
17601,StutteringIsCool,57,8,clips/StutteringIsCool/57/StutteringIsCool_57_8.wav,32087520,32135520,0,0,0,0,0,0,0,3,3,1,0,0
17602,StutteringIsCool,57,9,clips/StutteringIsCool/57/StutteringIsCool_57_9.wav,32129600,32177600,0,0,3,0,0,0,0,0,1,0,0,1
