,Unnamed: 0.1,Unnamed: 0,Show,EpId,Path,ClipId,PonavljanjeGlasova,PonavljanjeSlogova,PonavljanjeJednosloznihRijeci,ProduzavanjeGlasova,Blokada,PrekinutaRijec,Cluster,Schwa,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
262,262,283,HeStutters,1,clips/HeStutters/1/HeStutters_1_243.wav,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24229920,24277920,0,0,0,0,0,0,2,0,3,0,0,0
263,263,284,HeStutters,1,clips/HeStutters/1/HeStutters_1_244.wav,244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24263200,24311200,0,0,3,0,0,0,0,0,0,0,0,0
264,264,285,HeStutters,1,clips/HeStutters/1/HeStutters_1_245.wav,245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24326240,24374240,0,0,1,1,1,0,0,1,1,1,0,0
265,265,286,HeStutters,1,clips/HeStutters/1/HeStutters_1_246.wav,246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24364160,24412160,0,0,3,0,0,0,0,0,0,0,0,0
266,266,287,HeStutters,1,clips/HeStutters/1/HeStutters_1_247.wav,247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24762880,24810880,0,0,1,1,1,0,0,0,1,1,0,0
267,267,288,HeStutters,1,clips/HeStutters/1/HeStutters_1_248.wav,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24795840,24843840,0,0,1,2,0,0,0,1,1,2,0,0
268,268,289,HeStutters,1,clips/HeStutters/1/HeStutters_1_249.wav,249,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,25347520,25395520,0,0,2,1,1,0,0,1,0,0,0,0
269,269,291,HeStutters,1,clips/HeStutters/1/HeStutters_1_251.wav,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25457120,25505120,0,1,0,0,0,0,0,1,3,1,0,0
270,270,292,HeStutters,1,clips/HeStutters/1/HeStutters_1_252.wav,252,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4712800,4760800,0,0,0,1,2,1,0,3,0,1,0,0
271,271,294,HeStutters,1,clips/HeStutters/1/HeStutters_1_254.wav,254,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,26066720,26114720,0,0,0,2,3,0,0,0,0,0,0,0
272,272,295,HeStutters,1,clips/HeStutters/1/HeStutters_1_255.wav,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26099680,26147680,0,0,0,1,1,1,0,1,1,0,0,0
273,273,296,HeStutters,1,clips/HeStutters/1/HeStutters_1_256.wav,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26785280,26833280,0,0,0,0,0,0,0,0,3,0,0,0
274,274,297,HeStutters,1,clips/HeStutters/1/HeStutters_1_257.wav,257,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,26855520,26903520,0,0,0,1,2,0,2,0,0,0,0,0
275,275,298,HeStutters,1,clips/HeStutters/1/HeStutters_1_258.wav,258,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26877120,26925120,0,0,2,0,2,0,0,0,0,0,0,0
276,276,299,HeStutters,1,clips/HeStutters/1/HeStutters_1_259.wav,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27084640,27132640,0,0,0,0,1,0,2,0,2,0,0,0
277,277,300,HeStutters,1,clips/HeStutters/1/HeStutters_1_260.wav,260,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27120640,27168640,0,0,0,1,3,0,1,0,0,0,0,0
278,278,301,HeStutters,1,clips/HeStutters/1/HeStutters_1_261.wav,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27184000,27232000,0,0,0,1,0,0,0,2,2,1,0,0
279,279,302,HeStutters,1,clips/HeStutters/1/HeStutters_1_262.wav,262,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27226080,27274080,0,0,0,1,0,2,0,0,0,0,0,0
280,280,303,HeStutters,1,clips/HeStutters/1/HeStutters_1_263.wav,263,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27324960,27372960,0,0,2,3,0,0,1,0,0,0,0,0
281,281,304,HeStutters,1,clips/HeStutters/1/HeStutters_1_264.wav,264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27357440,27405440,0,0,1,1,0,0,0,0,1,1,0,0
282,282,305,HeStutters,1,clips/HeStutters/1/HeStutters_1_265.wav,265,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27487840,27535840,0,0,1,0,0,0,0,0,2,2,0,0
283,283,306,HeStutters,1,clips/HeStutters/1/HeStutters_1_266.wav,266,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27524480,27572480,0,0,0,1,0,0,1,0,2,0,0,0
284,284,307,HeStutters,1,clips/HeStutters/1/HeStutters_1_267.wav,267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27572160,27620160,0,0,1,1,2,0,0,0,0,0,0,0
285,285,308,HeStutters,1,clips/HeStutters/1/HeStutters_1_268.wav,268,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,27623200,27671200,0,1,1,2,1,0,2,0,0,0,0,0
286,286,310,HeStutters,1,clips/HeStutters/1/HeStutters_1_270.wav,270,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27808960,27856960,0,0,3,0,0,0,2,1,0,0,0,0
287,287,311,HeStutters,1,clips/HeStutters/1/HeStutters_1_271.wav,271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4800480,4848480,0,0,0,0,1,1,0,0,2,0,0,0
288,288,312,HeStutters,1,clips/HeStutters/1/HeStutters_1_272.wav,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4835360,4883360,0,0,0,1,0,0,1,0,2,0,0,0
289,289,313,HeStutters,2,clips/HeStutters/2/HeStutters_2_0.wav,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451840,499840,0,0,0,1,0,0,0,0,2,0,0,0
290,290,315,HeStutters,2,clips/HeStutters/2/HeStutters_2_2.wav,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31583200,31631200,0,0,0,2,0,0,0,2,1,0,0,0
291,291,316,HeStutters,2,clips/HeStutters/2/HeStutters_2_3.wav,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31616320,31664320,0,3,2,1,0,0,1,0,0,1,0,1
292,292,318,HeStutters,2,clips/HeStutters/2/HeStutters_2_5.wav,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31917280,31965280,0,0,1,1,0,0,0,0,1,1,0,0
293,293,319,HeStutters,2,clips/HeStutters/2/HeStutters_2_6.wav,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32016320,32064320,0,2,1,0,0,0,0,2,2,0,0,0
294,294,320,HeStutters,2,clips/HeStutters/2/HeStutters_2_7.wav,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32044000,32092000,0,1,1,0,0,0,0,2,2,1,0,0
295,295,321,HeStutters,2,clips/HeStutters/2/HeStutters_2_8.wav,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32853280,32901280,0,0,3,0,0,0,0,3,0,2,0,0
296,296,322,HeStutters,2,clips/HeStutters/2/HeStutters_2_9.wav,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32881760,32929760,0,1,0,0,0,2,1,0,1,0,0,0
297,297,323,HeStutters,2,clips/HeStutters/2/HeStutters_2_10.wav,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32980640,33028640,0,1,1,0,0,0,0,0,2,0,0,0
298,298,324,HeStutters,2,clips/HeStutters/2/HeStutters_2_11.wav,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33012000,33060000,0,1,1,0,0,0,2,0,2,0,0,0
299,299,325,HeStutters,2,clips/HeStutters/2/HeStutters_2_12.wav,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33070080,33118080,1,2,0,1,2,0,2,0,1,0,0,0
300,300,326,HeStutters,2,clips/HeStutters/2/HeStutters_2_13.wav,13,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,33104320,33152320,0,1,3,2,2,0,2,0,0,0,0,0
301,301,327,HeStutters,2,clips/HeStutters/2/HeStutters_2_14.wav,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33720640,33768640,0,0,0,0,0,0,0,0,3,0,0,0
302,302,328,HeStutters,2,clips/HeStutters/2/HeStutters_2_15.wav,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33753120,33801120,0,0,0,1,0,0,0,2,2,0,0,0
303,303,329,HeStutters,2,clips/HeStutters/2/HeStutters_2_16.wav,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33885920,33933920,0,1,2,0,1,0,0,0,1,0,0,0
304,304,330,HeStutters,2,clips/HeStutters/2/HeStutters_2_17.wav,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33919680,33967680,0,0,0,2,0,0,0,3,1,3,0,0
305,305,331,HeStutters,2,clips/HeStutters/2/HeStutters_2_18.wav,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33975680,34023680,0,0,0,1,0,0,0,0,2,2,0,0
306,306,332,HeStutters,2,clips/HeStutters/2/HeStutters_2_19.wav,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34008800,34056800,0,0,1,0,0,0,0,3,2,1,0,0
307,307,333,HeStutters,2,clips/HeStutters/2/HeStutters_2_20.wav,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2603200,2651200,0,0,0,1,0,0,0,2,2,0,0,0
308,308,334,HeStutters,2,clips/HeStutters/2/HeStutters_2_21.wav,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34062560,34110560,0,0,0,1,0,0,0,3,2,1,0,0
309,309,335,HeStutters,2,clips/HeStutters/2/HeStutters_2_22.wav,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34198720,34246720,0,0,0,1,0,0,0,0,2,0,0,0
310,310,337,HeStutters,2,clips/HeStutters/2/HeStutters_2_24.wav,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34286080,34334080,0,1,0,0,0,2,0,1,1,1,0,0
311,311,338,HeStutters,2,clips/HeStutters/2/HeStutters_2_25.wav,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34587840,34635840,0,1,2,0,0,0,1,0,1,0,0,0
312,312,339,HeStutters,2,clips/HeStutters/2/HeStutters_2_26.wav,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34635040,34683040,0,1,0,1,0,0,0,2,2,0,0,0
313,313,340,HeStutters,2,clips/HeStutters/2/HeStutters_2_27.wav,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34821440,34869440,0,2,0,1,0,0,1,2,2,0,0,0
314,314,341,HeStutters,2,clips/HeStutters/2/HeStutters_2_28.wav,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34849920,34897920,0,1,0,0,0,0,1,2,3,1,0,0
315,315,342,HeStutters,2,clips/HeStutters/2/HeStutters_2_29.wav,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35669920,35717920,0,1,0,0,0,0,0,0,3,2,0,0
316,316,343,HeStutters,2,clips/HeStutters/2/HeStutters_2_30.wav,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35700640,35748640,0,0,0,2,0,0,0,3,1,0,0,0
317,317,344,HeStutters,2,clips/HeStutters/2/HeStutters_2_31.wav,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35829920,35877920,0,0,0,0,0,0,0,0,3,1,0,0
318,318,345,HeStutters,2,clips/HeStutters/2/HeStutters_2_32.wav,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35873280,35921280,0,1,0,0,0,0,0,1,3,1,0,0
319,319,346,HeStutters,2,clips/HeStutters/2/HeStutters_2_33.wav,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36264320,36312320,0,1,0,0,0,0,1,0,3,0,0,0
320,320,347,HeStutters,2,clips/HeStutters/2/HeStutters_2_34.wav,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36311520,36359520,0,1,0,1,0,0,0,1,2,0,0,0
321,321,348,HeStutters,2,clips/HeStutters/2/HeStutters_2_35.wav,35,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,36380480,36428480,0,0,0,2,2,0,0,0,0,1,0,0
322,322,349,HeStutters,2,clips/HeStutters/2/HeStutters_2_36.wav,36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36410880,36458880,0,0,0,0,0,0,0,0,3,0,0,0
323,323,350,HeStutters,2,clips/HeStutters/2/HeStutters_2_37.wav,37,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,36535040,36583040,0,0,0,0,0,2,0,0,1,1,0,0
324,324,351,HeStutters,2,clips/HeStutters/2/HeStutters_2_38.wav,38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36562880,36610880,0,0,1,1,0,0,0,0,1,1,0,0
325,325,352,HeStutters,2,clips/HeStutters/2/HeStutters_2_39.wav,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2679360,2727360,0,0,1,0,0,3,0,0,0,0,0,0
326,326,353,HeStutters,2,clips/HeStutters/2/HeStutters_2_40.wav,40,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2709920,2757920,0,1,0,2,0,0,0,0,1,0,0,0
327,327,354,HeStutters,2,clips/HeStutters/2/HeStutters_2_41.wav,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37802240,37850240,0,0,0,0,0,0,0,0,3,0,3,2
328,328,355,HeStutters,2,clips/HeStutters/2/HeStutters_2_42.wav,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2940960,2988960,0,0,0,0,1,0,1,1,2,0,0,0
329,329,356,HeStutters,2,clips/HeStutters/2/HeStutters_2_43.wav,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2974080,3022080,0,0,0,0,0,0,0,0,3,0,0,0
330,330,358,HeStutters,2,clips/HeStutters/2/HeStutters_2_45.wav,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3124800,3172800,0,2,0,0,0,0,0,0,3,0,0,0
331,331,359,HeStutters,2,clips/HeStutters/2/HeStutters_2_46.wav,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3633920,3681920,0,2,0,0,0,0,2,0,3,1,0,0
332,332,360,HeStutters,2,clips/HeStutters/2/HeStutters_2_47.wav,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3698240,3746240,0,1,0,0,0,0,2,0,3,1,0,0
333,333,361,HeStutters,2,clips/HeStutters/2/HeStutters_2_48.wav,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3767040,3815040,0,1,0,1,0,0,1,0,2,2,0,0
334,334,364,HeStutters,2,clips/HeStutters/2/HeStutters_2_51.wav,51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4316640,4364640,1,0,0,0,2,0,1,0,0,0,0,0
335,335,365,HeStutters,2,clips/HeStutters/2/HeStutters_2_52.wav,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4375040,4423040,0,0,0,0,0,0,0,2,3,0,0,0
336,336,366,HeStutters,2,clips/HeStutters/2/HeStutters_2_53.wav,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4513600,4561600,0,0,1,0,0,0,1,0,2,1,0,1
337,337,367,HeStutters,2,clips/HeStutters/2/HeStutters_2_54.wav,54,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4550240,4598240,0,0,0,0,0,0,0,0,3,1,0,0
338,338,368,HeStutters,2,clips/HeStutters/2/HeStutters_2_55.wav,55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4988640,5036640,0,0,1,0,0,0,0,1,2,0,0,0
339,339,369,HeStutters,2,clips/HeStutters/2/HeStutters_2_56.wav,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034560,5082560,1,1,0,0,0,0,1,0,2,0,0,0
340,340,370,HeStutters,2,clips/HeStutters/2/HeStutters_2_57.wav,57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,511520,559520,0,0,1,3,0,0,0,0,0,1,0,0
341,341,371,HeStutters,2,clips/HeStutters/2/HeStutters_2_58.wav,58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,540160,588160,0,0,1,0,0,0,0,1,2,0,0,0
342,342,372,HeStutters,2,clips/HeStutters/2/HeStutters_2_59.wav,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5121280,5169280,0,1,0,0,0,3,0,1,0,1,0,0
343,343,373,HeStutters,2,clips/HeStutters/2/HeStutters_2_60.wav,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5148960,5196960,0,0,3,0,0,0,0,3,0,0,0,0
344,344,375,HeStutters,2,clips/HeStutters/2/HeStutters_2_62.wav,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5244960,5292960,0,2,2,0,0,0,0,3,1,1,0,0
345,345,376,HeStutters,2,clips/HeStutters/2/HeStutters_2_63.wav,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5292800,5340800,0,0,1,0,0,0,0,2,2,1,0,0
346,346,378,HeStutters,2,clips/HeStutters/2/HeStutters_2_65.wav,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5748320,5796320,0,1,0,0,0,0,1,0,3,0,0,0
347,347,379,HeStutters,2,clips/HeStutters/2/HeStutters_2_66.wav,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5779360,5827360,0,0,2,0,0,0,0,3,1,0,0,0
348,348,380,HeStutters,2,clips/HeStutters/2/HeStutters_2_67.wav,67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5985920,6033920,1,1,1,0,0,1,0,0,1,0,0,1
349,349,381,HeStutters,2,clips/HeStutters/2/HeStutters_2_68.wav,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6017600,6065600,0,2,1,1,0,0,1,0,1,1,0,0
350,350,382,HeStutters,2,clips/HeStutters/2/HeStutters_2_69.wav,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6882400,6930400,0,0,1,0,0,0,0,1,2,2,0,0
351,351,383,HeStutters,2,clips/HeStutters/2/HeStutters_2_70.wav,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6915520,6963520,0,1,2,0,0,1,0,3,1,0,0,0
352,352,384,HeStutters,2,clips/HeStutters/2/HeStutters_2_71.wav,71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7955840,8003840,0,0,2,1,0,0,0,0,1,0,0,0
353,353,385,HeStutters,2,clips/HeStutters/2/HeStutters_2_72.wav,72,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7987520,8035520,0,0,2,1,2,0,0,0,0,0,0,0
354,354,386,HeStutters,2,clips/HeStutters/2/HeStutters_2_73.wav,73,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8043360,8091360,0,1,0,1,0,3,0,0,0,0,0,0
355,355,387,HeStutters,2,clips/HeStutters/2/HeStutters_2_74.wav,74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8176000,8224000,0,2,0,0,0,0,0,0,3,0,0,0
356,356,388,HeStutters,2,clips/HeStutters/2/HeStutters_2_75.wav,75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8220640,8268640,0,0,2,0,0,0,0,3,1,0,0,0
357,357,389,HeStutters,2,clips/HeStutters/2/HeStutters_2_76.wav,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8242880,8290880,0,1,2,1,0,0,0,3,1,0,0,0
358,358,390,HeStutters,2,clips/HeStutters/2/HeStutters_2_77.wav,77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,610560,658560,0,0,1,0,0,0,0,0,2,0,0,0
359,359,391,HeStutters,2,clips/HeStutters/2/HeStutters_2_78.wav,78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,640960,688960,0,0,1,0,0,0,0,0,2,2,0,0
360,360,392,HeStutters,2,clips/HeStutters/2/HeStutters_2_79.wav,79,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8451840,8499840,0,0,0,2,0,0,0,0,1,0,0,0
361,361,393,HeStutters,2,clips/HeStutters/2/HeStutters_2_80.wav,80,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8479680,8527680,0,0,1,0,0,0,0,3,2,1,0,0
362,362,394,HeStutters,2,clips/HeStutters/2/HeStutters_2_81.wav,81,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8588640,8636640,0,2,0,0,1,0,2,0,2,0,0,0
363,363,395,HeStutters,2,clips/HeStutters/2/HeStutters_2_82.wav,82,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8618400,8666400,0,2,0,0,0,0,1,0,3,1,0,0
364,364,396,HeStutters,2,clips/HeStutters/2/HeStutters_2_83.wav,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8734400,8782400,1,2,0,0,0,0,1,2,2,0,0,0
365,365,397,HeStutters,2,clips/HeStutters/2/HeStutters_2_84.wav,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8762880,8810880,0,1,1,0,0,0,0,1,2,0,0,0
366,366,398,HeStutters,2,clips/HeStutters/2/HeStutters_2_85.wav,85,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8933280,8981280,0,0,2,2,0,0,0,0,0,0,0,0
367,367,399,HeStutters,2,clips/HeStutters/2/HeStutters_2_86.wav,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8977280,9025280,0,1,2,0,0,0,0,3,1,0,0,0
368,368,400,HeStutters,2,clips/HeStutters/2/HeStutters_2_87.wav,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8994720,9042720,0,0,3,0,0,0,0,3,0,0,0,1
369,369,401,HeStutters,2,clips/HeStutters/2/HeStutters_2_88.wav,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9051680,9099680,0,0,0,0,0,0,0,0,3,0,0,0
370,370,402,HeStutters,2,clips/HeStutters/2/HeStutters_2_89.wav,89,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9167520,9215520,0,0,0,2,0,0,0,0,1,0,0,0
371,371,403,HeStutters,2,clips/HeStutters/2/HeStutters_2_90.wav,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9200160,9248160,0,0,0,0,0,1,0,3,2,1,0,0
372,372,404,HeStutters,2,clips/HeStutters/2/HeStutters_2_91.wav,91,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9837440,9885440,1,0,0,1,3,0,3,1,0,0,0,0
373,373,405,HeStutters,2,clips/HeStutters/2/HeStutters_2_92.wav,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9866560,9914560,0,0,2,0,0,0,2,3,1,0,0,0
374,374,406,HeStutters,2,clips/HeStutters/2/HeStutters_2_93.wav,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9920640,9968640,0,0,1,0,0,0,0,3,2,1,0,0
375,375,407,HeStutters,2,clips/HeStutters/2/HeStutters_2_94.wav,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10241920,10289920,0,0,1,0,0,0,0,3,2,1,0,0
376,376,408,HeStutters,2,clips/HeStutters/2/HeStutters_2_95.wav,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10269280,10317280,1,1,1,1,1,0,3,2,1,0,0,0
377,377,409,HeStutters,2,clips/HeStutters/2/HeStutters_2_96.wav,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026720,1074720,0,0,0,0,0,0,0,0,3,2,0,0
378,378,410,HeStutters,2,clips/HeStutters/2/HeStutters_2_97.wav,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996320,1044320,0,0,1,0,0,0,0,0,2,0,0,0
379,379,411,HeStutters,2,clips/HeStutters/2/HeStutters_2_98.wav,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10316480,10364480,0,1,1,1,1,0,1,3,0,0,0,0
380,380,412,HeStutters,2,clips/HeStutters/2/HeStutters_2_99.wav,99,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10604320,10652320,0,0,1,0,0,0,0,0,2,1,0,0
381,381,413,HeStutters,2,clips/HeStutters/2/HeStutters_2_100.wav,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10651040,10699040,0,0,0,0,1,0,0,0,2,0,0,0
382,382,414,HeStutters,2,clips/HeStutters/2/HeStutters_2_101.wav,101,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10772320,10820320,0,1,0,2,0,0,0,0,1,0,0,0
383,383,415,HeStutters,2,clips/HeStutters/2/HeStutters_2_102.wav,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10819200,10867200,0,0,1,2,0,0,0,3,0,1,0,1
384,384,416,HeStutters,2,clips/HeStutters/2/HeStutters_2_103.wav,103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10862560,10910560,0,0,0,0,0,3,0,3,0,0,0,0
385,385,417,HeStutters,2,clips/HeStutters/2/HeStutters_2_104.wav,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10928000,10976000,0,0,3,0,0,0,0,3,0,0,0,0
386,386,418,HeStutters,2,clips/HeStutters/2/HeStutters_2_105.wav,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10960640,11008640,1,2,0,0,0,1,0,1,2,1,0,0
387,387,419,HeStutters,2,clips/HeStutters/2/HeStutters_2_106.wav,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11022240,11070240,0,0,1,0,0,0,0,3,2,1,0,0
388,388,420,HeStutters,2,clips/HeStutters/2/HeStutters_2_107.wav,107,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11254880,11302880,0,1,0,2,0,3,0,0,0,1,0,0
389,389,421,HeStutters,2,clips/HeStutters/2/HeStutters_2_108.wav,108,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,11282400,11330400,0,2,3,0,0,0,1,0,0,0,0,0
390,390,422,HeStutters,2,clips/HeStutters/2/HeStutters_2_109.wav,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11583040,11631040,0,1,1,0,0,0,0,1,2,0,0,0
391,391,424,HeStutters,2,clips/HeStutters/2/HeStutters_2_111.wav,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11796000,11844000,0,0,0,1,0,0,0,0,2,0,0,0
392,392,425,HeStutters,2,clips/HeStutters/2/HeStutters_2_112.wav,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11852640,11900640,0,0,2,0,0,0,0,3,1,0,0,0
393,393,426,HeStutters,2,clips/HeStutters/2/HeStutters_2_113.wav,113,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11917760,11965760,0,1,1,0,0,3,0,3,0,0,0,0
